tar_file,sample_id,slice_idx,feature_dice,feature_distance
Water-bilayer-K-4_val_0.tar,5,5,0.40990259740259727,0.5900974025974027
Water-bilayer-K-4_val_0.tar,5,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,5,7,0.0,1.0
Water-bilayer-K-4_val_0.tar,5,8,0.0,1.0
Water-bilayer-K-4_val_0.tar,5,9,0.0,1.0
Water-bilayer-K-4_val_0.tar,5,10,0.17011182649949164,0.8298881735005084
Water-bilayer-K-4_val_0.tar,5,11,0.37085427135678384,0.6291457286432162
Water-bilayer-K-4_val_0.tar,5,12,0.8944553163731245,0.10554468362687552
Water-bilayer-K-4_val_0.tar,5,13,0.4055311449987076,0.5944688550012924
Water-bilayer-K-4_val_0.tar,5,14,0.48572645930975694,0.514273540690243
Water-bilayer-K-4_val_0.tar,6,0,0.4600443951165371,0.5399556048834628
Water-bilayer-K-4_val_0.tar,6,1,0.8048229088168801,0.19517709118311988
Water-bilayer-K-4_val_0.tar,6,2,0.12714914034386243,0.8728508596561375
Water-bilayer-K-4_val_0.tar,6,3,0.10002463661000244,0.8999753633899976
Water-bilayer-K-4_val_0.tar,6,4,0.0,1.0
Water-bilayer-K-4_val_0.tar,6,5,0.0,1.0
Water-bilayer-K-4_val_0.tar,6,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,6,7,0.5722635494155153,0.42773645058448473
Water-bilayer-K-4_val_0.tar,6,8,0.5690326445043424,0.43096735549565757
Water-bilayer-K-4_val_0.tar,6,9,0.47184035476718394,0.5281596452328161
Water-bilayer-K-4_val_0.tar,6,10,0.4520362864311908,0.5479637135688091
Water-bilayer-K-4_val_0.tar,6,11,0.6953494155682666,0.30465058443173343
Water-bilayer-K-4_val_0.tar,6,12,0.6561898002636114,0.3438101997363886
Water-bilayer-K-4_val_0.tar,6,13,0.796422582448295,0.203577417551705
Water-bilayer-K-4_val_0.tar,6,14,0.6937019969278032,0.3062980030721968
Water-bilayer-K-4_val_0.tar,7,0,0.5978482116894446,0.4021517883105554
Water-bilayer-K-4_val_0.tar,7,1,0.5886591848789132,0.4113408151210868
Water-bilayer-K-4_val_0.tar,7,2,0.9061439239646978,0.09385607603530222
Water-bilayer-K-4_val_0.tar,7,3,0.7491603694374473,0.25083963056255265
Water-bilayer-K-4_val_0.tar,7,4,0.8363518758085381,0.1636481241914619
Water-bilayer-K-4_val_0.tar,7,5,0.6806559689649091,0.3193440310350909
Water-bilayer-K-4_val_0.tar,7,6,0.8390359371637613,0.16096406283623865
Water-bilayer-K-4_val_0.tar,7,7,0.6992621957934146,0.30073780420658536
Water-bilayer-K-4_val_0.tar,7,8,0.830261348005502,0.169738651994498
Water-bilayer-K-4_val_0.tar,7,9,0.6717808219178079,0.32821917808219214
Water-bilayer-K-4_val_0.tar,7,10,0.8180651783423144,0.1819348216576856
Water-bilayer-K-4_val_0.tar,7,11,0.7631685849695328,0.23683141503046723
Water-bilayer-K-4_val_0.tar,7,12,0.7192936215076435,0.28070637849235647
Water-bilayer-K-4_val_0.tar,7,13,0.7745933384972888,0.22540666150271116
Water-bilayer-K-4_val_0.tar,7,14,0.7822077048707847,0.21779229512921527
Water-bilayer-K-4_val_0.tar,8,0,0.719915417147251,0.28008458285274895
Water-bilayer-K-4_val_0.tar,8,1,0.7984560242624757,0.20154397573752425
Water-bilayer-K-4_val_0.tar,8,2,0.675412908515872,0.324587091484128
Water-bilayer-K-4_val_0.tar,8,3,0.41791044776119396,0.5820895522388061
Water-bilayer-K-4_val_0.tar,8,4,0.5278111244497798,0.47218887555022016
Water-bilayer-K-4_val_0.tar,8,5,0.4615384615384614,0.5384615384615385
Water-bilayer-K-4_val_0.tar,8,6,0.7376154492023508,0.2623845507976492
Water-bilayer-K-4_val_0.tar,8,7,0.47798307718874106,0.522016922811259
Water-bilayer-K-4_val_0.tar,8,8,0.716019147278192,0.28398085272180795
Water-bilayer-K-4_val_0.tar,8,9,0.841873464893707,0.15812653510629304
Water-bilayer-K-4_val_0.tar,8,10,0.7708198837959973,0.2291801162040027
Water-bilayer-K-4_val_0.tar,8,11,0.6212900672734467,0.3787099327265533
Water-bilayer-K-4_val_0.tar,8,12,0.6119251681872637,0.3880748318127363
Water-bilayer-K-4_val_0.tar,8,13,0.42808022922636096,0.571919770773639
Water-bilayer-K-4_val_0.tar,8,14,0.31422336837928977,0.6857766316207102
Water-bilayer-K-4_val_0.tar,9,0,0.801408726276658,0.19859127372334195
Water-bilayer-K-4_val_0.tar,9,1,0.7488708220415536,0.25112917795844636
Water-bilayer-K-4_val_0.tar,9,2,0.419994976136649,0.580005023863351
Water-bilayer-K-4_val_0.tar,9,3,0.6256157635467976,0.3743842364532024
Water-bilayer-K-4_val_0.tar,9,4,0.5002536783358699,0.49974632166413013
Water-bilayer-K-4_val_0.tar,9,5,0.4448793215916502,0.5551206784083498
Water-bilayer-K-4_val_0.tar,9,6,0.6469680264608598,0.3530319735391402
Water-bilayer-K-4_val_0.tar,9,7,0.5361014994232987,0.46389850057670134
Water-bilayer-K-4_val_0.tar,9,8,0.7555670636975659,0.24443293630243412
Water-bilayer-K-4_val_0.tar,9,9,0.5383986928104574,0.4616013071895426
Water-bilayer-K-4_val_0.tar,9,10,0.22008253094910585,0.7799174690508941
Water-bilayer-K-4_val_0.tar,9,11,0.533485045513654,0.46651495448634595
Water-bilayer-K-4_val_0.tar,9,12,0.4890716803760281,0.5109283196239719
Water-bilayer-K-4_val_0.tar,9,13,0.5801879971077367,0.4198120028922633
Water-bilayer-K-4_val_0.tar,9,14,0.4487074271645465,0.5512925728354535
Water-bilayer-K-4_val_0.tar,10,0,0.6901970887543475,0.3098029112456525
Water-bilayer-K-4_val_0.tar,10,1,0.8292299044406969,0.17077009555930311
Water-bilayer-K-4_val_0.tar,10,2,0.2036630036630036,0.7963369963369964
Water-bilayer-K-4_val_0.tar,10,3,0.0,1.0
Water-bilayer-K-4_val_0.tar,10,4,0.0,1.0
Water-bilayer-K-4_val_0.tar,10,5,0.0,1.0
Water-bilayer-K-4_val_0.tar,10,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,10,7,0.3103199422660572,0.6896800577339428
Water-bilayer-K-4_val_0.tar,10,8,0.2866502866502866,0.7133497133497134
Water-bilayer-K-4_val_0.tar,10,9,0.4767141009055626,0.5232858990944373
Water-bilayer-K-4_val_0.tar,10,10,0.4649910233393177,0.5350089766606823
Water-bilayer-K-4_val_0.tar,10,11,0.5813775510204081,0.4186224489795919
Water-bilayer-K-4_val_0.tar,10,12,0.4424979724249797,0.5575020275750203
Water-bilayer-K-4_val_0.tar,10,13,0.6833449616266319,0.31665503837336806
Water-bilayer-K-4_val_0.tar,10,14,0.6133401920438957,0.38665980795610433
Water-bilayer-K-4_val_0.tar,11,0,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,1,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,2,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,3,0.12314540059347179,0.8768545994065282
Water-bilayer-K-4_val_0.tar,11,4,0.8994968707816909,0.10050312921830906
Water-bilayer-K-4_val_0.tar,11,5,0.694484972278961,0.305515027721039
Water-bilayer-K-4_val_0.tar,11,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,7,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,8,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,9,0.0,1.0
Water-bilayer-K-4_val_0.tar,11,10,0.32284146693618243,0.6771585330638176
Water-bilayer-K-4_val_0.tar,11,11,0.38127793846962915,0.6187220615303708
Water-bilayer-K-4_val_0.tar,11,12,0.7345948568655991,0.2654051431344009
Water-bilayer-K-4_val_0.tar,11,13,0.8075097108329735,0.19249028916702648
Water-bilayer-K-4_val_0.tar,11,14,0.2246482290150412,0.7753517709849588
Water-bilayer-K-4_val_0.tar,12,0,0.8062595888309296,0.19374041116907037
Water-bilayer-K-4_val_0.tar,12,1,0.6370160442473831,0.3629839557526169
Water-bilayer-K-4_val_0.tar,12,2,0.9103142832808107,0.08968571671918935
Water-bilayer-K-4_val_0.tar,12,3,0.8103448275862067,0.18965517241379326
Water-bilayer-K-4_val_0.tar,12,4,0.20342501297353394,0.796574987026466
Water-bilayer-K-4_val_0.tar,12,5,0.0,1.0
Water-bilayer-K-4_val_0.tar,12,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,12,7,0.0,1.0
Water-bilayer-K-4_val_0.tar,12,8,0.36922003140813114,0.6307799685918689
Water-bilayer-K-4_val_0.tar,12,9,0.48704663212435223,0.5129533678756477
Water-bilayer-K-4_val_0.tar,12,10,0.5476820270082138,0.4523179729917862
Water-bilayer-K-4_val_0.tar,12,11,0.4781445138269402,0.5218554861730598
Water-bilayer-K-4_val_0.tar,12,12,0.3694285315076149,0.6305714684923851
Water-bilayer-K-4_val_0.tar,12,13,0.3618233618233617,0.6381766381766383
Water-bilayer-K-4_val_0.tar,12,14,0.5192388297426439,0.4807611702573561
Water-bilayer-K-4_val_0.tar,13,0,0.5960230696393216,0.4039769303606784
Water-bilayer-K-4_val_0.tar,13,1,0.8974775545104744,0.1025224454895256
Water-bilayer-K-4_val_0.tar,13,2,0.6019162884518405,0.39808371154815947
Water-bilayer-K-4_val_0.tar,13,3,0.23189009159034135,0.7681099084096586
Water-bilayer-K-4_val_0.tar,13,4,0.6445755787562413,0.3554244212437587
Water-bilayer-K-4_val_0.tar,13,5,0.0,1.0
Water-bilayer-K-4_val_0.tar,13,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,13,7,0.2759795570698466,0.7240204429301533
Water-bilayer-K-4_val_0.tar,13,8,0.3226749497533345,0.6773250502466654
Water-bilayer-K-4_val_0.tar,13,9,0.8216216216216213,0.17837837837837867
Water-bilayer-K-4_val_0.tar,13,10,0.5672052251632862,0.4327947748367138
Water-bilayer-K-4_val_0.tar,13,11,0.4038130957962181,0.596186904203782
Water-bilayer-K-4_val_0.tar,13,12,0.576485677640017,0.423514322359983
Water-bilayer-K-4_val_0.tar,13,13,0.559390799575557,0.44060920042444296
Water-bilayer-K-4_val_0.tar,13,14,0.6125795053003533,0.3874204946996467
Water-bilayer-K-4_val_0.tar,14,0,0.8040730696413038,0.19592693035869624
Water-bilayer-K-4_val_0.tar,14,1,0.7964799761354313,0.2035200238645687
Water-bilayer-K-4_val_0.tar,14,2,0.5408315883936583,0.4591684116063417
Water-bilayer-K-4_val_0.tar,14,3,0.8114536875444379,0.18854631245556208
Water-bilayer-K-4_val_0.tar,14,4,0.3750615258408531,0.6249384741591468
Water-bilayer-K-4_val_0.tar,14,5,0.5460659045057161,0.4539340954942839
Water-bilayer-K-4_val_0.tar,14,6,0.0,1.0
Water-bilayer-K-4_val_0.tar,14,7,0.6493914409108754,0.3506085590891246
Water-bilayer-K-4_val_0.tar,14,8,0.5831473807246838,0.41685261927531625
Water-bilayer-K-4_val_0.tar,14,9,0.6562572826846887,0.34374271731531125
Water-bilayer-K-4_val_0.tar,14,10,0.8020868169353219,0.1979131830646781
Water-bilayer-K-4_val_0.tar,14,11,0.8565217391304348,0.14347826086956517
Water-bilayer-K-4_val_0.tar,14,12,0.7943481211822051,0.2056518788177949
Water-bilayer-K-4_val_0.tar,14,13,0.7020623618954087,0.2979376381045913
Water-bilayer-K-4_val_0.tar,14,14,0.685331098072087,0.31466890192791297
Water-bilayer-K-4_val_0.tar,15,0,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,1,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,2,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,3,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,4,0.4625407166123776,0.5374592833876224
Water-bilayer-K-4_val_0.tar,15,5,0.20314669134659877,0.7968533086534012
Water-bilayer-K-4_val_0.tar,15,6,0.9726858877086488,0.027314112291351167
Water-bilayer-K-4_val_0.tar,15,7,0.8340807174887888,0.16591928251121124
Water-bilayer-K-4_val_0.tar,15,8,0.7802503477051456,0.21974965229485444
Water-bilayer-K-4_val_0.tar,15,9,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,10,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,11,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,12,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,13,0.0,1.0
Water-bilayer-K-4_val_0.tar,15,14,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,0,0.6180441224892985,0.3819558775107015
Water-bilayer-K-4_val_0.tar,16,1,0.6406082672949238,0.3593917327050762
Water-bilayer-K-4_val_0.tar,16,2,0.7546896239238784,0.2453103760761216
Water-bilayer-K-4_val_0.tar,16,3,0.8281977785739877,0.1718022214260123
Water-bilayer-K-4_val_0.tar,16,4,0.572629420809841,0.427370579190159
Water-bilayer-K-4_val_0.tar,16,5,0.8108226052803839,0.18917739471961614
Water-bilayer-K-4_val_0.tar,16,6,0.8709509786939198,0.1290490213060802
Water-bilayer-K-4_val_0.tar,16,7,0.2694954128440366,0.7305045871559634
Water-bilayer-K-4_val_0.tar,16,8,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,9,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,10,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,11,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,12,0.0,1.0
Water-bilayer-K-4_val_0.tar,16,13,0.70190138575572,0.29809861424427997
Water-bilayer-K-4_val_0.tar,16,14,0.7539432176656149,0.2460567823343851
Water-bilayer-K-4_val_0.tar,17,0,0.6297391488013517,0.37026085119864827
Water-bilayer-K-4_val_0.tar,17,1,0.8141644717588528,0.18583552824114724
Water-bilayer-K-4_val_0.tar,17,2,0.7401677387834866,0.25983226121651337
Water-bilayer-K-4_val_0.tar,17,3,0.9072918523801032,0.09270814761989676
Water-bilayer-K-4_val_0.tar,17,4,0.8655542769466819,0.13444572305331814
Water-bilayer-K-4_val_0.tar,17,5,0.7754805948494738,0.22451940515052615
Water-bilayer-K-4_val_0.tar,17,6,0.4516601562499999,0.5483398437500001
Water-bilayer-K-4_val_0.tar,17,7,0.6676527140955479,0.33234728590445206
Water-bilayer-K-4_val_0.tar,17,8,0.879310344827586,0.12068965517241403
Water-bilayer-K-4_val_0.tar,17,9,0.618074656188605,0.381925343811395
Water-bilayer-K-4_val_0.tar,17,10,0.8311908461647124,0.1688091538352876
Water-bilayer-K-4_val_0.tar,17,11,0.6972351803390601,0.30276481966093993
Water-bilayer-K-4_val_0.tar,17,12,0.2931455668917948,0.7068544331082052
Water-bilayer-K-4_val_0.tar,17,13,0.6593202883625128,0.3406797116374872
Water-bilayer-K-4_val_0.tar,17,14,0.6397646069777216,0.36023539302227836
Water-bilayer-K-4_val_1.tar,18,0,0.0,1.0
Water-bilayer-K-4_val_1.tar,18,1,0.8851409052092227,0.11485909479077727
Water-bilayer-K-4_val_1.tar,18,2,0.6759705658462317,0.3240294341537683
Water-bilayer-K-4_val_1.tar,18,3,0.0,1.0
Water-bilayer-K-4_val_1.tar,18,4,0.0,1.0
Water-bilayer-K-4_val_1.tar,18,5,0.0,1.0
Water-bilayer-K-4_val_1.tar,18,6,0.0,1.0
Water-bilayer-K-4_val_1.tar,18,7,0.454692556634304,0.5453074433656959
Water-bilayer-K-4_val_1.tar,18,8,0.6128117913832198,0.38718820861678016
Water-bilayer-K-4_val_1.tar,18,9,0.8576749135408351,0.14232508645916486
Water-bilayer-K-4_val_1.tar,18,10,0.7878286069136823,0.21217139308631772
Water-bilayer-K-4_val_1.tar,18,11,0.5687434737208492,0.4312565262791508
Water-bilayer-K-4_val_1.tar,18,12,0.5758414015675426,0.4241585984324574
Water-bilayer-K-4_val_1.tar,18,13,0.5471425310098166,0.4528574689901834
Water-bilayer-K-4_val_1.tar,18,14,0.5173420956553486,0.4826579043446514
Water-bilayer-K-4_val_1.tar,19,0,0.7838453572661372,0.21615464273386276
Water-bilayer-K-4_val_1.tar,19,1,0.7802712700369913,0.21972872996300874
Water-bilayer-K-4_val_1.tar,19,2,0.7480584741891273,0.2519415258108727
Water-bilayer-K-4_val_1.tar,19,3,0.6145520144317498,0.3854479855682502
Water-bilayer-K-4_val_1.tar,19,4,0.7867522811760728,0.21324771882392723
Water-bilayer-K-4_val_1.tar,19,5,0.9370473537604452,0.06295264623955477
Water-bilayer-K-4_val_1.tar,19,6,0.7827093786182938,0.21729062138170618
Water-bilayer-K-4_val_1.tar,19,7,0.5470719051148998,0.4529280948851002
Water-bilayer-K-4_val_1.tar,19,8,0.7522176227084564,0.24778237729154362
Water-bilayer-K-4_val_1.tar,19,9,0.6746347941567064,0.32536520584329365
Water-bilayer-K-4_val_1.tar,19,10,0.8168720708210379,0.18312792917896215
Water-bilayer-K-4_val_1.tar,19,11,0.904221251819505,0.09577874818049503
Water-bilayer-K-4_val_1.tar,19,12,0.8430352409934229,0.15696475900657714
Water-bilayer-K-4_val_1.tar,19,13,0.9196840026333113,0.08031599736668871
Water-bilayer-K-4_val_1.tar,19,14,0.6956396603827888,0.3043603396172112
Water-bilayer-K-4_val_1.tar,20,0,0.0004304778303917347,0.9995695221696083
Water-bilayer-K-4_val_1.tar,20,1,0.858294157152451,0.14170584284754895
Water-bilayer-K-4_val_1.tar,20,2,0.9346938775510194,0.0653061224489806
Water-bilayer-K-4_val_1.tar,20,3,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,4,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,5,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,6,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,7,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,8,0.0,1.0
Water-bilayer-K-4_val_1.tar,20,9,0.9519513630123552,0.04804863698764483
Water-bilayer-K-4_val_1.tar,20,10,0.941491498192529,0.058508501807471025
Water-bilayer-K-4_val_1.tar,20,11,0.4143232095988001,0.5856767904011999
Water-bilayer-K-4_val_1.tar,20,12,0.4585385878489326,0.5414614121510675
Water-bilayer-K-4_val_1.tar,20,13,0.38412333934721987,0.6158766606527801
Water-bilayer-K-4_val_1.tar,20,14,0.8303335733141347,0.1696664266858653
Water-bilayer-K-4_val_1.tar,21,0,0.49716803020767775,0.5028319697923223
Water-bilayer-K-4_val_1.tar,21,1,0.34506117370567496,0.654938826294325
Water-bilayer-K-4_val_1.tar,21,2,0.6154829363895872,0.3845170636104128
Water-bilayer-K-4_val_1.tar,21,3,0.5612256586483391,0.43877434135166093
Water-bilayer-K-4_val_1.tar,21,4,0.7433538865864752,0.25664611341352483
Water-bilayer-K-4_val_1.tar,21,5,0.8476448729537007,0.15235512704629928
Water-bilayer-K-4_val_1.tar,21,6,0.7557097427002023,0.2442902572997977
Water-bilayer-K-4_val_1.tar,21,7,0.6816312542837559,0.3183687457162441
Water-bilayer-K-4_val_1.tar,21,8,0.3274142544393091,0.672585745560691
Water-bilayer-K-4_val_1.tar,21,9,0.3455098934550988,0.6544901065449011
Water-bilayer-K-4_val_1.tar,21,10,0.0,1.0
Water-bilayer-K-4_val_1.tar,21,11,0.4482417737607682,0.5517582262392318
Water-bilayer-K-4_val_1.tar,21,12,0.5170855690482914,0.4829144309517086
Water-bilayer-K-4_val_1.tar,21,13,0.6081564010931259,0.39184359890687415
Water-bilayer-K-4_val_1.tar,21,14,0.6997650423945243,0.3002349576054757
Water-bilayer-K-4_val_1.tar,22,0,0.14929075265483294,0.8507092473451671
Water-bilayer-K-4_val_1.tar,22,1,0.0,1.0
Water-bilayer-K-4_val_1.tar,22,2,0.1567923399162178,0.8432076600837822
Water-bilayer-K-4_val_1.tar,22,3,0.8717660292463439,0.12823397075365606
Water-bilayer-K-4_val_1.tar,22,4,0.8986543313708998,0.10134566862910022
Water-bilayer-K-4_val_1.tar,22,5,0.7957131079967023,0.20428689200329775
Water-bilayer-K-4_val_1.tar,22,6,0.3088942307692306,0.6911057692307694
Water-bilayer-K-4_val_1.tar,22,7,0.0,1.0
Water-bilayer-K-4_val_1.tar,22,8,0.0,1.0
Water-bilayer-K-4_val_1.tar,22,9,0.2586156111929307,0.7413843888070693
Water-bilayer-K-4_val_1.tar,22,10,0.436702064192817,0.563297935807183
Water-bilayer-K-4_val_1.tar,22,11,0.1758278145695364,0.8241721854304636
Water-bilayer-K-4_val_1.tar,22,12,0.26400185916802227,0.7359981408319778
Water-bilayer-K-4_val_1.tar,22,13,0.41911764705882343,0.5808823529411766
Water-bilayer-K-4_val_1.tar,22,14,0.6328071379547012,0.3671928620452988
Water-bilayer-K-4_val_1.tar,23,0,0.7551644988523335,0.2448355011476665
Water-bilayer-K-4_val_1.tar,23,1,0.8594843094143513,0.14051569058564872
Water-bilayer-K-4_val_1.tar,23,2,0.7271007409743023,0.27289925902569767
Water-bilayer-K-4_val_1.tar,23,3,0.6296396640476833,0.37036033595231665
Water-bilayer-K-4_val_1.tar,23,4,0.4542733621549716,0.5457266378450284
Water-bilayer-K-4_val_1.tar,23,5,0.0,1.0
Water-bilayer-K-4_val_1.tar,23,6,0.637046716759229,0.36295328324077103
Water-bilayer-K-4_val_1.tar,23,7,0.6480811006517015,0.35191889934829845
Water-bilayer-K-4_val_1.tar,23,8,0.5124074314668052,0.48759256853319477
Water-bilayer-K-4_val_1.tar,23,9,0.8215335039332763,0.1784664960667237
Water-bilayer-K-4_val_1.tar,23,10,0.6423239208049334,0.3576760791950666
Water-bilayer-K-4_val_1.tar,23,11,0.7661253604492335,0.23387463955076648
Water-bilayer-K-4_val_1.tar,23,12,0.6796585323790635,0.3203414676209365
Water-bilayer-K-4_val_1.tar,23,13,0.39328984156570357,0.6067101584342964
Water-bilayer-K-4_val_1.tar,23,14,0.21952932911837017,0.7804706708816298
Water-bilayer-K-4_val_1.tar,24,0,0.28087069916741897,0.719129300832581
Water-bilayer-K-4_val_1.tar,24,1,0.4460236179329083,0.5539763820670918
Water-bilayer-K-4_val_1.tar,24,2,0.8515266144285327,0.14847338557146728
Water-bilayer-K-4_val_1.tar,24,3,0.5707632976788183,0.4292367023211817
Water-bilayer-K-4_val_1.tar,24,4,0.44742900997697616,0.5525709900230238
Water-bilayer-K-4_val_1.tar,24,5,0.0,1.0
Water-bilayer-K-4_val_1.tar,24,6,0.2964601769911504,0.7035398230088497
Water-bilayer-K-4_val_1.tar,24,7,0.7420513741692113,0.2579486258307887
Water-bilayer-K-4_val_1.tar,24,8,0.8564410480349344,0.14355895196506563
Water-bilayer-K-4_val_1.tar,24,9,0.7557102182853527,0.24428978171464732
Water-bilayer-K-4_val_1.tar,24,10,0.6462392182881959,0.35376078171180414
Water-bilayer-K-4_val_1.tar,24,11,0.7439186671634641,0.2560813328365359
Water-bilayer-K-4_val_1.tar,24,12,0.6853572398804673,0.31464276011953274
Water-bilayer-K-4_val_1.tar,24,13,0.6455038804925016,0.3544961195074984
Water-bilayer-K-4_val_1.tar,24,14,0.7007972232767503,0.2992027767232497
Water-bilayer-K-4_val_1.tar,25,0,0.0,1.0
Water-bilayer-K-4_val_1.tar,25,1,0.116243654822335,0.883756345177665
Water-bilayer-K-4_val_1.tar,25,2,0.8500973393900063,0.1499026606099937
Water-bilayer-K-4_val_1.tar,25,3,0.2748986029743126,0.7251013970256874
Water-bilayer-K-4_val_1.tar,25,4,0.36155913978494614,0.6384408602150539
Water-bilayer-K-4_val_1.tar,25,5,0.0,1.0
Water-bilayer-K-4_val_1.tar,25,6,0.0,1.0
Water-bilayer-K-4_val_1.tar,25,7,0.31724137931034463,0.6827586206896554
Water-bilayer-K-4_val_1.tar,25,8,0.3209670696123384,0.6790329303876617
Water-bilayer-K-4_val_1.tar,25,9,0.7713167458764326,0.22868325412356738
Water-bilayer-K-4_val_1.tar,25,10,0.6868611085060489,0.31313889149395113
Water-bilayer-K-4_val_1.tar,25,11,0.7146805125198894,0.2853194874801106
Water-bilayer-K-4_val_1.tar,25,12,0.7005500101853737,0.29944998981462634
Water-bilayer-K-4_val_1.tar,25,13,0.8126000384147511,0.18739996158524885
Water-bilayer-K-4_val_1.tar,25,14,0.6382500561839838,0.3617499438160162
Water-bilayer-K-4_val_1.tar,26,0,0.6465023133761479,0.35349768662385206
Water-bilayer-K-4_val_1.tar,26,1,0.644925230671333,0.355074769328667
Water-bilayer-K-4_val_1.tar,26,2,0.5486968449931412,0.4513031550068588
Water-bilayer-K-4_val_1.tar,26,3,0.7027863777089782,0.2972136222910218
Water-bilayer-K-4_val_1.tar,26,4,0.5300539590914795,0.46994604090852055
Water-bilayer-K-4_val_1.tar,26,5,0.4302325581395347,0.5697674418604652
Water-bilayer-K-4_val_1.tar,26,6,0.0,1.0
Water-bilayer-K-4_val_1.tar,26,7,0.0,1.0
Water-bilayer-K-4_val_1.tar,26,8,0.0,1.0
Water-bilayer-K-4_val_1.tar,26,9,0.3049306975687343,0.6950693024312657
Water-bilayer-K-4_val_1.tar,26,10,0.48596978106691324,0.5140302189330868
Water-bilayer-K-4_val_1.tar,26,11,0.4151199637845178,0.5848800362154822
Water-bilayer-K-4_val_1.tar,26,12,0.22823466380926863,0.7717653361907314
Water-bilayer-K-4_val_1.tar,26,13,0.6427038626609441,0.35729613733905585
Water-bilayer-K-4_val_1.tar,26,14,0.5834200485605271,0.4165799514394729
Water-bilayer-K-4_val_1.tar,27,0,0.435079365079365,0.564920634920635
Water-bilayer-K-4_val_1.tar,27,1,0.6643241977043803,0.33567580229561966
Water-bilayer-K-4_val_1.tar,27,2,0.6971768202080236,0.30282317979197637
Water-bilayer-K-4_val_1.tar,27,3,0.7971938775510202,0.20280612244897978
Water-bilayer-K-4_val_1.tar,27,4,0.8279769262463945,0.17202307375360548
Water-bilayer-K-4_val_1.tar,27,5,0.7893833888384295,0.2106166111615705
Water-bilayer-K-4_val_1.tar,27,6,0.41409450969680406,0.5859054903031959
Water-bilayer-K-4_val_1.tar,27,7,0.90631808278867,0.09368191721133001
Water-bilayer-K-4_val_1.tar,27,8,0.5426076482987051,0.4573923517012949
Water-bilayer-K-4_val_1.tar,27,9,0.25176169122357456,0.7482383087764255
Water-bilayer-K-4_val_1.tar,27,10,0.689195197865718,0.31080480213428197
Water-bilayer-K-4_val_1.tar,27,11,0.37935931828941133,0.6206406817105887
Water-bilayer-K-4_val_1.tar,27,12,0.5952808412413438,0.40471915875865616
Water-bilayer-K-4_val_1.tar,27,13,0.5916135780165446,0.4083864219834554
Water-bilayer-K-4_val_1.tar,27,14,0.6032067510548522,0.3967932489451478
Water-bilayer-K-4_val_1.tar,28,0,0.0,1.0
Water-bilayer-K-4_val_1.tar,28,1,0.0,1.0
Water-bilayer-K-4_val_1.tar,28,2,0.0,1.0
Water-bilayer-K-4_val_1.tar,28,3,0.0,1.0
Water-bilayer-K-4_val_1.tar,28,4,0.0,1.0
Water-bilayer-K-4_val_1.tar,28,5,0.3617801566062047,0.6382198433937953
Water-bilayer-K-4_val_1.tar,28,6,0.5449769349051767,0.45502306509482326
Water-bilayer-K-4_val_1.tar,28,7,0.4869524331948906,0.5130475668051093
Water-bilayer-K-4_val_1.tar,28,8,0.28559579762233894,0.7144042023776611
Water-bilayer-K-4_val_1.tar,28,9,0.28062412668840236,0.7193758733115976
Water-bilayer-K-4_val_1.tar,28,10,0.2582453114895451,0.7417546885104549
Water-bilayer-K-4_val_1.tar,28,11,0.26850318193705863,0.7314968180629413
Water-bilayer-K-4_val_1.tar,28,12,0.40721275824574116,0.5927872417542588
Water-bilayer-K-4_val_1.tar,28,13,0.1716417910447761,0.8283582089552239
Water-bilayer-K-4_val_1.tar,28,14,0.45378548895899046,0.5462145110410095
Water-bilayer-K-4_val_1.tar,29,0,0.760222489476849,0.239777510523151
Water-bilayer-K-4_val_1.tar,29,1,0.7856377277599143,0.21436227224008575
Water-bilayer-K-4_val_1.tar,29,2,0.8612513580878123,0.13874864191218772
